528,0.13917,0.99027,-0.97917,-0.20303,104.78,4.4,0.99623,66,498,492,432
438,0.18224,0.98325,-0.98042,-0.19692,104.4,3.3,1.2746,-90,462,384,480
480,0.30902,0.95106,-0.98393,-0.17856,100.49,4.7,0.81509,48,444,456,462
552,0.46947,0.88295,-0.98808,-0.15397,101.16,4.4,0.67069,90,516,498,360
330,0.50754,0.86163,-0.98902,-0.14781,101.17,3.3,0.82873,-222,408,330,420
420,0.61566,0.78801,-0.99161,-0.12929,99.997,3.8,0.70445,60,414,360,474
396,0.64945,0.76041,-0.99239,-0.12311,102.82,3.8,0.46494,-24,378,414,336
312,0.682,0.73135,-0.99314,-0.11692,105.39,3.3,0.57286,-84,336,288,312
336,0.74314,0.66913,-0.99452,-0.10453,99.256,3.2,0.6439,-138,372,360,366
312,0.77162,0.63608,-0.99515,-0.098327,99.18,3.4,0.52683,-24,324,330,348
348,0.84805,0.52992,-0.99682,-0.079702,102.32,3.7,0.52402,-18,414,396,498
396,0.87036,0.49242,-0.9973,-0.073487,105.47,3.3,0.73362,48,324,384,486
438,0.89101,0.45399,-0.99773,-0.067269,97.581,4.9,0.48814,42,450,462,438
498,0.90996,0.41469,-0.99813,-0.061049,104.32,3.9,0.88302,60,456,456,528
486,0.92718,0.37461,-0.9985,-0.054826,101.1,4,0.79705,-12,504,456,678
438,0.94264,0.33381,-0.99882,-0.048601,103.5,3.8,0.96861,-48,408,438,582
528,0.9563,0.29237,-0.9991,-0.042374,105.38,4,0.86926,90,516,558,756
678,0.96815,0.25038,-0.99935,-0.036145,101.67,5.8,0.73657,150,618,660,924
582,0.97815,0.20791,-0.99955,-0.029915,101.1,5.3,0.69971,-96,594,630,990
756,0.98629,0.16505,-0.99972,-0.023684,104.6,5.7,0.85086,174,696,804,1122
924,0.99255,0.12187,-0.99985,-0.017452,106.55,6,0.89938,168,870,894,1044
990,0.99692,0.078459,-0.99994,-0.01122,104.25,6.6,1.227,66,978,966,1014
1122,0.99939,0.034899,-0.99999,-0.0049866,104.7,8.6,0.83197,132,1188,1170,1554
1044,0.99996,-0.0087265,-1,0.0012467,106.34,8.1,0.86941,-78,978,1044,1746
1014,0.99863,-0.052336,-0.99997,0.0074799,111.31,6.5,1.3121,-30,1068,1092,2094
1554,0.9954,-0.095846,-0.99991,0.013713,110.85,8.3,1.4184,540,1446,1626,2322
1746,0.99027,-0.13917,-0.9998,0.019945,109.98,9.3,1.6192,192,1668,1800,2808
2094,0.98325,-0.18224,-0.99966,0.026177,114.02,9.2,1.9301,348,2112,2142,2886
2322,0.97437,-0.22495,-0.99947,0.032408,113.11,9.9,1.9294,228,2202,2358,3138
2808,0.96363,-0.26724,-0.99925,0.038637,112.7,10.1,2.203,486,2748,2736,3288
2886,0.95106,-0.30902,-0.99899,0.044865,115.14,9,3.2518,78,2802,2940,3342
3138,0.93667,-0.35021,-0.99869,0.051091,112.92,9.7,2.7865,252,3060,3000,3540
3288,0.9205,-0.39073,-0.99836,0.057315,112.62,11.4,2.6024,150,3210,3288,3600
3342,0.90259,-0.43051,-0.99798,0.063537,113.04,9.9,3.4514,54,3372,3252,3420
3540,0.88295,-0.46947,-0.99756,0.069756,112.11,10.7,2.8034,198,3306,3654,3732
3600,0.86163,-0.50754,-0.99711,0.075973,113.42,10.3,4.1223,60,3612,3630,3810
3420,0.83867,-0.54464,-0.99662,0.082187,112.55,9.7,4.0383,-180,3540,3426,3204
3732,0.81412,-0.5807,-0.99609,0.088398,110.46,11.6,3.2566,312,3726,3762,3132
3810,0.78801,-0.61566,-0.99551,0.094605,112.72,10.8,3.4678,78,3696,3594,3240
3204,0.76041,-0.64945,-0.99491,0.10081,115.17,9.5,3.3369,-606,3318,3348,3138
3240,0.70091,-0.71325,-0.99357,0.1132,111.9,11.3,2.7468,108,3114,3336,3366
3138,0.66913,-0.74314,-0.99285,0.11939,111.74,11.1,2.8421,-102,3138,2982,3024
3024,0.56641,-0.82413,-0.99044,0.13794,111.17,11.2,2.7026,-342,3030,2886,3132
3204,0.52992,-0.84805,-0.98956,0.14411,111.68,10.4,3.0416,180,3102,3222,2964
2838,0.49242,-0.87036,-0.98864,0.15027,112.1,9.4,2.6918,-366,2796,2898,3078
3132,0.45399,-0.89101,-0.98769,0.15643,109.96,11.3,2.2002,294,3264,3114,3666
2964,0.41469,-0.90996,-0.98669,0.16259,110.54,9.9,3.1469,-168,2844,2874,3270
3078,0.37461,-0.92718,-0.98566,0.16874,110.39,10.4,2.4173,114,3150,3516,3090
3666,0.33381,-0.94264,-0.98459,0.17488,105.16,12.1,2.7003,588,3522,3348,3162
3270,0.29237,-0.9563,-0.98348,0.18101,110.31,10.6,2.7555,-396,3180,3078,3564
3090,0.25038,-0.96815,-0.98233,0.18714,111.73,10.3,2.4079,-180,3108,3054,3942
3162,0.20791,-0.97815,-0.98115,0.19326,109.26,10.8,2.5105,72,3024,3318,3810
3564,0.16505,-0.98629,-0.97992,0.19937,109.64,10.9,2.7805,402,3588,3648,4008
3942,0.12187,-0.99255,-0.97866,0.20547,107.76,11.7,2.9549,378,3870,3804,3774
3810,0.078459,-0.99692,-0.97736,0.21157,109.78,10.4,3.0934,-132,3804,3900,4050
4008,0.034899,-0.99939,-0.97603,0.21766,107.31,12.6,2.9732,198,3990,3786,3918
4050,-0.052336,-0.99863,-0.97324,0.22981,107.04,11.8,2.8325,276,4056,4086,4140
3918,-0.095846,-0.9954,-0.97178,0.23587,104.38,11.7,2.7077,-132,3852,3846,4350
4350,-0.22495,-0.97437,-0.9672,0.254,88.604,15.1,2.9376,210,4398,4662,3672
3672,-0.35021,-0.93667,-0.96229,0.27204,100.03,12,2.662,-432,3876,3570,3270
3924,-0.39073,-0.9205,-0.96057,0.27803,93.049,12.9,2.6717,252,3612,4182,4266
4320,-0.43051,-0.90259,-0.95882,0.28402,95.959,13.1,3.183,396,4440,4122,4020
3270,-0.46947,-0.88295,-0.95703,0.28999,104.3,9.8,2.9457,-1050,3444,3108,4068
4266,-0.50754,-0.86163,-0.9552,0.29595,96.987,13.5,2.8407,996,3876,4290,4188
4020,-0.54464,-0.83867,-0.95334,0.30189,105.33,11.2,3.6486,-246,4200,3954,4428
4068,-0.5807,-0.81412,-0.95144,0.30783,103.11,11.9,3.131,48,3978,4080,4314
4188,-0.61566,-0.78801,-0.9495,0.31376,103.75,11.8,3.0789,120,4248,4182,4248
4428,-0.64945,-0.76041,-0.94753,0.31967,98.6,14,3.12,240,4164,4476,3474
4314,-0.682,-0.73135,-0.94552,0.32557,104.9,11.9,3.8867,-114,4344,4326,4230
4248,-0.71325,-0.70091,-0.94347,0.33146,105.37,12.5,3.8449,-66,4266,3930,3432
3474,-0.74314,-0.66913,-0.94139,0.33733,107.24,9.6,2.8313,-774,3606,3528,3774
4230,-0.77162,-0.63608,-0.93927,0.34319,100.15,11.1,3.4867,756,4032,4050,2916
3432,-0.79864,-0.60182,-0.93711,0.34904,97.515,10.9,3.8834,-798,3462,3690,1734
3774,-0.82413,-0.56641,-0.93491,0.35487,100.01,10.6,3.8335,342,3912,3768,1638
3660,-0.96363,0.26724,-0.88353,0.46837,114.04,9,6.6112,360,3414,3432,3114
2970,-0.95106,0.30902,-0.8806,0.47387,119.06,7.8,5.1006,-690,3240,3012,3414
3024,-0.86163,0.50754,-0.8654,0.50108,117.87,8.1,5.5335,330,3066,2736,2796
2682,-0.83867,0.54464,-0.86226,0.50646,119.41,6.9,6.3106,-342,2628,2826,2520
2520,-0.76041,0.64945,-0.85264,0.5225,116.95,7.9,5.2556,-276,2484,2514,2256
2238,-0.70091,0.71325,-0.84606,0.53309,118.91,6.2,4.9077,-252,2184,2298,1854
2256,-0.66913,0.74314,-0.84272,0.53835,118.9,6.9,4.5183,18,2316,2100,1866
1866,-0.56641,0.82413,-0.83251,0.55401,119.42,5.4,6.9447,12,1896,1794,1128
1224,-0.52992,0.84805,-0.82904,0.55919,115.94,4.8,4.4933,-642,1356,1122,1770
1014,-0.49242,0.87036,-0.82554,0.56435,113.93,4.4,3.5516,-210,1032,972,2244
1128,-0.45399,0.89101,-0.822,0.56948,114.21,4.2,4.6734,114,1098,1278,1806
1770,-0.41469,0.90996,-0.81844,0.5746,113.31,6.3,3.9887,642,1608,1914,1200
2244,-0.37461,0.92718,-0.81484,0.57969,113.88,6.4,4.6549,474,2286,2274,1140
1806,-0.33381,0.94264,-0.81121,0.58476,109.17,6.9,3.9237,-438,1806,1680,840
1200,-0.29237,0.9563,-0.80755,0.5898,113.06,4.3,4.8585,-606,1278,1098,858
1140,-0.25038,0.96815,-0.80386,0.59482,114.2,4.5,2.9481,-60,1128,1062,894
840,-0.20791,0.97815,-0.80013,0.59982,111.38,4.5,2.4049,-300,924,816,834
858,-0.16505,0.98629,-0.79638,0.6048,107.59,4.3,1.798,18,906,882,708
894,-0.12187,0.99255,-0.79259,0.60975,107.99,5.1,2.4556,36,822,978,678
834,-0.078459,0.99692,-0.78878,0.61468,108.43,4.7,2.4647,-60,822,792,732
708,-0.034899,0.99939,-0.78493,0.61958,107.95,4.4,1.7375,-126,804,738,606
678,0.0087265,0.99996,-0.78105,0.62446,106.78,4.4,1.9651,-30,726,702,600
732,0.052336,0.99863,-0.77715,0.62932,108.43,4.3,1.7048,54,702,654,510
606,0.095846,0.9954,-0.77321,0.63415,110.71,4.2,1.3992,-126,624,576,486
600,0.13917,0.99027,-0.76924,0.63896,108.76,4.2,1.3205,-6,582,576,462
510,0.18224,0.98325,-0.76524,0.64374,101.69,4.3,1.0688,-90,522,498,450
486,0.22495,0.97437,-0.76122,0.6485,106.59,3.2,1.7829,-24,486,540,456
462,0.26724,0.96363,-0.75716,0.65323,105.81,3.1,1.4759,-24,480,396,402
456,0.35021,0.93667,-0.74896,0.66262,96.65,2.6,2.0265,6,378,420,570
402,0.39073,0.9205,-0.74481,0.66728,95.04,3.9,1.0251,-54,432,426,426
426,0.50754,0.86163,-0.7322,0.68109,93.924,4.3,0.54152,-144,390,444,342
432,0.54464,0.83867,-0.72794,0.68564,97.259,4.3,0.59779,6,432,408,318
324,0.5807,0.81412,-0.72366,0.69016,101.53,3.1,0.68394,-108,384,306,282
342,0.61566,0.78801,-0.71934,0.69466,96.48,3,0.72362,18,366,336,240
318,0.64945,0.76041,-0.715,0.69913,95.687,2.8,0.5561,-24,264,336,348
240,0.71325,0.70091,-0.70622,0.70799,91.861,2.6,0.42604,-42,234,252,384
348,0.74314,0.66913,-0.7018,0.71238,98.035,3.9,0.48511,108,318,384,276
276,0.82413,0.56641,-0.68835,0.72537,93.737,3.4,0.43523,-108,318,246,342
252,0.84805,0.52992,-0.68382,0.72965,103.15,2.4,0.6755,-24,234,234,348
222,0.87036,0.49242,-0.67926,0.7339,109.59,1.8,0.93913,-30,234,294,414
342,0.89101,0.45399,-0.67467,0.73812,102.1,3.1,0.67317,120,324,288,324
348,0.90996,0.41469,-0.67006,0.74231,112.17,2.6,1.6241,6,318,378,354
414,0.92718,0.37461,-0.66542,0.74647,109.46,2.8,1.546,66,414,378,414
324,0.94264,0.33381,-0.66075,0.75061,105.53,2.4,1.2414,-90,348,306,396
354,0.9563,0.29237,-0.65606,0.75471,106.46,2.4,1.9339,30,354,408,456
414,0.96815,0.25038,-0.65134,0.75878,104.99,3.2,1.2193,60,354,372,486
396,0.97815,0.20791,-0.6466,0.76283,105.66,2.8,1.2686,-18,414,414,582
456,0.98629,0.16505,-0.64183,0.76685,106.33,4,1.106,60,468,444,498
486,0.99255,0.12187,-0.63704,0.77083,105.92,3.6,1.5233,30,480,492,384
582,0.99692,0.078459,-0.63222,0.77479,108.32,3.3,1.5459,96,528,612,492
498,0.99939,0.034899,-0.62738,0.77871,105.28,3.6,1.3649,-84,534,426,570
384,0.99996,-0.0087265,-0.62251,0.78261,109.74,2.7,1.5497,-114,354,438,636
492,0.99863,-0.052336,-0.61762,0.78647,103.35,3.6,1.1528,108,474,510,840
570,0.9954,-0.095846,-0.61271,0.79031,108.18,4,1.3117,78,570,468,744
636,0.99027,-0.13917,-0.60777,0.79411,111.33,3.1,2.3005,66,576,762,774
840,0.98325,-0.18224,-0.60281,0.79788,110.97,4.7,1.6364,204,822,792,960
744,0.97437,-0.22495,-0.59783,0.80163,111.89,4.3,2.1702,-96,774,756,1038
774,0.96363,-0.26724,-0.59282,0.80534,112.05,4,2.4753,30,786,828,1140
960,0.95106,-0.30902,-0.58779,0.80902,117.38,3.8,2.7984,186,882,894,1362
1140,0.9205,-0.39073,-0.57765,0.81628,112.67,4.8,3.2103,102,1140,1128,1752
1362,0.90259,-0.43051,-0.57255,0.81987,116.24,5.4,4.0295,222,1254,1428,1842
1842,0.83867,-0.54464,-0.55712,0.83043,118.73,6.4,4.2808,90,1854,1926,2442
2442,0.76041,-0.64945,-0.5415,0.8407,117.66,6.9,5.8817,90,2562,2460,2736
2496,0.73135,-0.682,-0.53625,0.84406,118.28,6.9,5.4857,54,2352,2490,2748
2670,0.70091,-0.71325,-0.53098,0.84739,118.78,6.6,8.0542,174,2562,2778,3012
2736,0.66913,-0.74314,-0.52568,0.85068,117.56,7.1,7.1217,66,2748,2616,3240
2748,0.63608,-0.77162,-0.52037,0.85394,117.62,7.4,5.6241,12,2718,2820,3198
3012,0.60182,-0.79864,-0.51504,0.85717,116.07,7.5,5.1116,264,2994,3018,3108
3240,0.56641,-0.82413,-0.50969,0.86036,115.18,8.8,7.1637,228,3036,3126,2964
3198,0.52992,-0.84805,-0.50431,0.86352,116.77,7.9,6.5986,-42,3330,3252,2340
3108,0.49242,-0.87036,-0.49892,0.86665,115.38,7.9,7.0753,-90,2946,3180,3078
2964,0.45399,-0.89101,-0.49351,0.86974,114.55,7.7,6.7013,-144,3102,2760,3792
2340,0.41469,-0.90996,-0.48808,0.8728,116.32,6.4,8.7137,-624,2412,2322,3966
3078,0.37461,-0.92718,-0.48263,0.87583,115.52,7.8,7.8223,738,2838,3360,3780
3792,0.33381,-0.94264,-0.47716,0.87882,114.23,8.9,7.2998,714,3684,3588,3594
3966,0.29237,-0.9563,-0.47167,0.88177,111.49,10,7.0467,174,3798,4182,3528
3780,0.25038,-0.96815,-0.46617,0.8847,111.96,9.2,7.4966,-186,4002,3618,3114
3594,0.20791,-0.97815,-0.46064,0.88759,114.57,9.3,6.2044,-186,3480,3480,3162
3528,0.16505,-0.98629,-0.4551,0.89044,114.66,8.5,7.0387,-66,3486,3474,3648
3114,0.12187,-0.99255,-0.44954,0.89326,116.5,7.8,6.506,-414,3192,3084,3126
3162,0.078459,-0.99692,-0.44397,0.89604,115.88,8,4.7824,48,3210,3174,3408
3648,0.034899,-0.99939,-0.43837,0.89879,115.44,8.1,8.9428,486,3426,3618,3480
3126,-0.0087265,-0.99996,-0.43276,0.90151,114.38,8,5.1921,-522,3222,3126,3552
3408,-0.052336,-0.99863,-0.42713,0.90419,115.15,8.1,8.7679,282,3390,3450,3498
3480,-0.095846,-0.9954,-0.42149,0.90683,114.85,7.8,7.0393,72,3444,3498,3426
3552,-0.13917,-0.99027,-0.41583,0.90944,113.53,8.4,7.4394,72,3594,3438,3000
3498,-0.18224,-0.98325,-0.41015,0.91202,115,8.4,7.6824,-54,3444,3510,2850
3426,-0.22495,-0.97437,-0.40446,0.91456,114.79,8.6,8.0422,-72,3438,3330,2514
3000,-0.26724,-0.96363,-0.39875,0.91706,108.92,7.8,8.2338,-426,2898,3072,3246
2850,-0.30902,-0.95106,-0.39303,0.91953,98.465,8.9,6.2916,-150,2880,2808,3126
2514,-0.35021,-0.93667,-0.38729,0.92196,107.63,7.4,7.1922,-336,2634,2694,2808
3246,-0.39073,-0.9205,-0.38153,0.92436,106.61,8.6,6.9389,732,3198,3126,2892
3126,-0.43051,-0.90259,-0.37576,0.92672,113.42,7.7,6.123,-120,3066,2958,2604
2808,-0.46947,-0.88295,-0.36998,0.92904,114.63,7,6.2961,-318,2790,2700,2922
2892,-0.50754,-0.86163,-0.36418,0.93133,115.28,7.1,6.399,84,2736,2898,2706
2604,-0.54464,-0.83867,-0.35837,0.93358,115.51,7.1,6.2161,-288,2682,2574,2436
2922,-0.5807,-0.81412,-0.35254,0.9358,115.93,7.5,6.2531,318,2790,2910,2808
2706,-0.61566,-0.78801,-0.3467,0.93798,115.29,7,5.9233,-216,2838,2706,2682
2436,-0.64945,-0.76041,-0.34085,0.94012,96.057,7.8,5.9828,-270,2466,2514,2442
2808,-0.682,-0.73135,-0.33498,0.94222,101.8,8.2,6.1841,372,2760,2604,2400
2682,-0.71325,-0.70091,-0.3291,0.94429,108.99,6.8,6.3106,-126,2544,2724,2496
2442,-0.74314,-0.66913,-0.32321,0.94633,117.6,5.8,7.8195,-240,2514,2394,2514
2400,-0.77162,-0.63608,-0.3173,0.94832,116.89,6.5,6.9767,-42,2376,2322,2430
2496,-0.79864,-0.60182,-0.31139,0.95028,117.99,6.2,6.2799,96,2424,2400,2616
2514,-0.82413,-0.56641,-0.30546,0.95221,116.92,5.9,9.4357,18,2478,2574,2388
2430,-0.84805,-0.52992,-0.29952,0.95409,115.52,6.8,5.9656,-84,2400,2496,2454
2616,-0.87036,-0.49242,-0.29356,0.95594,116.83,6.8,6.3718,186,2700,2568,2478
2388,-0.89101,-0.45399,-0.2876,0.95775,118.33,6.1,7.2664,-228,2328,2316,2652
2454,-0.90996,-0.41469,-0.28162,0.95952,117.38,6.4,7.4948,66,2472,2514,2592
2478,-0.92718,-0.37461,-0.27564,0.96126,118.55,6.4,5.867,24,2418,2508,2424
2652,-0.94264,-0.33381,-0.26964,0.96296,119.71,6.6,7.1631,174,2700,2718,2148
2592,-0.9563,-0.29237,-0.26363,0.96462,118.13,6.6,6.9785,-60,2460,2628,2298
2424,-0.96815,-0.25038,-0.25761,0.96625,118.53,6.3,7.391,-168,2514,2340,2286
2148,-0.97815,-0.20791,-0.25159,0.96783,119.59,5.7,7.1094,-276,2118,2082,2190
2298,-0.98629,-0.16505,-0.24555,0.96938,118.45,6.1,9.5945,150,2316,2376,2304
2286,-0.99255,-0.12187,-0.2395,0.9709,119.78,5.8,6.3067,-12,2268,2172,2052
2190,-0.99692,-0.078459,-0.23345,0.97237,119.3,5.7,4.357,-96,2268,2250,2130
2304,-0.99939,-0.034899,-0.22738,0.97381,121.13,5.4,9.9242,114,2214,2214,1974
2052,-0.99996,0.0087265,-0.22131,0.9752,121.48,5.1,9.3166,-252,2100,2022,1914
2130,-0.99863,0.052336,-0.21522,0.97657,120.22,5.3,7.8423,78,1992,2058,1668
1668,-0.98325,0.18224,-0.19692,0.98042,110.5,4.8,7.1415,-246,1716,1548,1572
1782,-0.97437,0.22495,-0.19081,0.98163,112.13,4.9,6.9955,114,1590,1770,1800
1764,-0.96363,0.26724,-0.18469,0.9828,115.27,4.7,8.7514,-18,1896,1722,1578
1572,-0.95106,0.30902,-0.17856,0.98393,116.53,4.7,6.9045,-192,1632,1590,1506
1800,-0.93667,0.35021,-0.17242,0.98502,114.49,5,6.473,228,1704,1776,1416
1578,-0.9205,0.39073,-0.16628,0.98608,116.76,4.7,7.4439,-222,1596,1572,1374
1506,-0.90259,0.43051,-0.16013,0.9871,117.41,4.5,7.326,-72,1554,1524,1272
1416,-0.88295,0.46947,-0.15397,0.98808,119.1,3.6,8.7724,-90,1446,1326,1422
1374,-0.86163,0.50754,-0.14781,0.98902,116.64,4.2,5.7073,-42,1308,1398,1050
1272,-0.83867,0.54464,-0.14164,0.98992,117.71,4.1,5.397,-102,1326,1284,1284
1422,-0.81412,0.5807,-0.13547,0.99078,118.17,4.7,5.9415,150,1416,1326,1230
1050,-0.78801,0.61566,-0.12929,0.99161,118.67,3.2,6.2483,-372,1092,1062,1170
1284,-0.76041,0.64945,-0.12311,0.99239,118.97,3.7,8.2446,234,1296,1314,1182
1230,-0.73135,0.682,-0.11692,0.99314,119.72,3.6,6.8408,-54,1188,1338,1092
1170,-0.70091,0.71325,-0.11073,0.99385,115.82,3.6,5.929,-60,1194,1080,1086
1182,-0.66913,0.74314,-0.10453,0.99452,116.25,3.6,7.5108,12,1128,1110,966
1092,-0.63608,0.77162,-0.098327,0.99515,120.19,3.2,6.8633,-90,1128,1104,894
1086,-0.60182,0.79864,-0.092122,0.99575,115.72,3.4,7.9835,-6,1116,1050,882
966,-0.56641,0.82413,-0.085914,0.9963,116.96,2.7,8.9691,-120,984,972,714
894,-0.52992,0.84805,-0.079702,0.99682,116.52,3,8.8352,-72,888,876,990
882,-0.49242,0.87036,-0.073487,0.9973,117,2.8,4.0457,-12,858,840,978
714,-0.45399,0.89101,-0.067269,0.99773,113.88,2.6,4.6299,-168,738,714,762
990,-0.41469,0.90996,-0.061049,0.99813,113.52,3.4,5.3121,276,924,990,864
